# Dii Buffer Dump - 15625 elements
# Index,X,Y,Z,Magnitude
35,-4.155475E-06,-1.132133E-05,-2.75901E-06,1.237145E-05
36,-1.676551E-06,-8.206722E-06,-3.259077E-07,8.382561E-06
37,-1.675805E-06,-8.204383E-06,-3.249717E-07,8.380085E-06
38,-4.156868E-06,-1.132529E-05,-2.754533E-06,1.237454E-05
39,-2.542689E-06,-1.170671E-05,2.950521E-07,1.19833E-05
40,-4.791342E-08,7.620772E-06,8.305932E-08,7.621375E-06
41,-0.0007974793,-0.0006117148,0.0009287605,0.00136849
42,-0.0001798905,4.650252E-05,0.0001957123,0.0002698637
43,-0.000457785,0.001923966,-0.002899197,0.003509495
44,-3.334477E-05,3.422543E-05,-1.121888E-05,4.908276E-05
45,9.651004E-05,-4.209317E-06,-2.620177E-07,9.660215E-05
46,-0.0001642358,6.621971E-05,7.087175E-05,0.0001907387
47,2.497553E-05,1.306518E-05,1.738753E-05,3.3118E-05
48,-3.766442E-05,1.299146E-06,6.791887E-06,3.829395E-05
49,-2.64479E-05,8.515167E-06,-7.254646E-06,2.871636E-05
50,-2.383708E-05,7.311025E-06,-3.102083E-06,2.512529E-05
51,0.0001144838,0.0001026406,1.707639E-06,0.0001537678
52,-1.825593E-05,1.937409E-05,2.820309E-05,3.878207E-05
53,-1.840982E-05,-1.064048E-05,7.513479E-06,2.255202E-05
54,2.66404E-05,2.529263E-05,1.114419E-05,3.838777E-05
55,-5.555945E-05,-2.942983E-05,-9.45568E-05,0.0001135515
56,2.356465E-06,-1.079923E-05,1.6272E-06,1.117246E-05
57,-2.292187E-06,-7.996919E-06,-1.812487E-06,8.514102E-06
58,2.345888E-06,-2.535993E-06,-1.42045E-06,3.735255E-06
59,-2.624984E-07,-7.908533E-06,5.549565E-06,9.664961E-06
60,6.104364E-07,3.831741E-06,-3.505374E-06,5.229007E-06
61,-1.594237E-06,4.525544E-06,-9.786899E-07,4.896935E-06
62,-1.771847E-06,-1.161466E-05,7.346279E-07,1.177197E-05
63,5.681235E-07,-1.805066E-06,1.338583E-06,2.317937E-06
64,0.001884501,0.003569094,-0.002610616,0.004806776
65,0,-0.001896715,0.001560115,0.002455909
