# IntermediateAccelerations Buffer Dump - 15625 elements
# Index,X,Y,Z,Magnitude
356,3.378665,-9.8,-3.685732,11.00182
357,3.378665,-9.8,-3.685732,11.00182
358,3.378665,-9.8,-3.685732,11.00182
359,3.378665,-9.8,-3.685732,11.00182
360,3.378665,-9.8,-3.685732,11.00182
361,3.378665,-9.8,-3.685732,11.00182
362,3.378665,-9.8,-3.685732,11.00182
363,3.378665,-9.8,-3.685732,11.00182
364,3.378665,-9.8,-3.685732,11.00182
365,3.378665,-9.8,-3.685732,11.00182
366,3.378665,-9.8,-3.685732,11.00182
367,3.378665,-9.8,-3.685732,11.00182
368,3.378665,-9.8,-3.685732,11.00182
369,3.378665,-9.8,-3.685732,11.00182
370,3.378665,-9.8,-3.685732,11.00182
371,3.378665,-9.8,-3.685732,11.00182
372,3.378665,-9.8,-3.685732,11.00182
373,3.378665,-9.8,-3.685732,11.00182
374,3.378665,-9.8,-3.685732,11.00182
375,3.378665,-9.8,-3.685732,11.00182
376,3.378665,-9.8,-3.685732,11.00182
377,3.378665,-9.8,-3.685732,11.00182
378,3.378665,-9.8,-3.685732,11.00182
379,3.378665,-9.8,-3.685732,11.00182
380,3.378665,-9.8,-3.685732,11.00182
381,3.378665,-9.8,-3.685732,11.00182
382,3.378665,-9.8,-3.685732,11.00182
383,3.378665,-9.8,-3.685732,11.00182
384,3.378665,-9.8,-3.685732,11.00182
385,3.378665,-9.8,-3.685732,11.00182
386,3.378665,-9.8,-3.685732,11.00182
387,3.378665,-9.8,-3.685732,11.00182
388,3.378665,-9.8,-3.685732,11.00182
389,3.378665,-9.8,-3.685732,11.00182
390,3.378665,-9.8,-3.685732,11.00182
391,3.378665,-9.8,-3.685732,11.00182
392,3.378665,-9.8,-3.685732,11.00182
393,3.378665,-9.8,-3.685732,11.00182
394,3.378665,-9.8,-3.685732,11.00182
395,3.378665,-9.8,-3.685732,11.00182
396,3.378665,-9.8,-3.685732,11.00182
397,3.378665,-9.8,-3.685732,11.00182
398,3.378665,-9.8,-3.685732,11.00182
399,3.378665,-9.8,-3.685732,11.00182
400,3.378665,-9.8,-3.685732,11.00182
401,3.378665,-9.8,-3.685732,11.00182
402,3.378665,-9.8,-3.685732,11.00182
403,3.378665,-9.8,-3.685732,11.00182
404,3.378665,-9.8,-3.685732,11.00182
405,3.378665,-9.8,-3.685732,11.00182
406,3.378665,-9.8,-3.685732,11.00182
407,3.378665,-9.8,-3.685732,11.00182
408,3.378665,-9.8,-3.685732,11.00182
409,3.378665,-9.8,-3.685732,11.00182
410,3.378665,-9.8,-3.685732,11.00182
411,3.378665,-9.8,-3.685732,11.00182
412,3.378665,-9.8,-3.685732,11.00182
413,3.378665,-9.8,-3.685732,11.00182
414,3.378665,-9.8,-3.685732,11.00182
415,3.378665,-9.8,-3.685732,11.00182
416,3.378665,-9.8,-3.685732,11.00182
417,3.378665,-9.8,-3.685732,11.00182
418,3.378665,-9.8,-3.685732,11.00182
419,3.378665,-9.8,-3.685732,11.00182
420,3.378665,-9.8,-3.685732,11.00182
421,3.378665,-9.8,-3.685732,11.00182
422,3.378665,-9.8,-3.685732,11.00182
423,3.378665,-9.8,-3.685732,11.00182
424,3.378665,-9.8,-3.685732,11.00182
425,3.378665,-9.8,-3.685732,11.00182
