# DPSum Buffer Dump - 15625 elements
# Index,X,Y,Z,Magnitude
87,7.023781E-05,0.0002516553,7.240629E-06,0.0002613736
88,3.497007E-05,9.708124E-05,-4.215245E-06,0.0001032736
89,5.977007E-05,0.0004310245,1.446291E-05,0.0004353892
90,5.75015E-05,0.0001453937,-7.68345E-07,0.0001563533
91,0.0001624819,7.81111E-05,0.0001164577,0.0002146255
92,7.186487E-05,0.0001417636,6.201975E-05,0.0001706104
93,23.60766,-28.29461,13.69396,39.31197
94,-57.25608,126.3277,-3.532843,138.7423
95,-168.9386,60.34066,-149.4484,233.4868
96,-712.7875,-379132,-304728.4,486416.4
97,156047.1,-37089.56,7395.124,160564.7
98,-49272.1,-532145.4,-363020.8,646057.7
99,5.587181E-05,-9.418602E-06,-1.125947E-06,5.66713E-05
100,-5.46994E-06,0.0001792207,-1.52629E-06,0.0001793106
101,-5.416601E-06,0.0001792784,-1.522537E-06,0.0001793667
102,3.560843E-06,0.0002086049,-7.346345E-07,0.0002086366
103,4.192503E-05,5.052947E-06,-1.946448E-07,4.222888E-05
104,3.530029E-06,0.0002088382,-2.135794E-07,0.0002088681
105,-3.196459E-06,2.71257E-05,-1.889644E-05,3.321289E-05
106,-2.003005E-05,2.151339E-05,-1.124936E-05,3.147344E-05
107,-1.420886E-05,1.83015E-06,1.206837E-05,1.873197E-05
108,-2.00443E-05,2.152614E-05,-1.121347E-05,3.147841E-05
109,-1.422755E-05,1.823463E-06,1.20521E-05,1.873503E-05
110,2.230026E-06,1.601289E-05,3.669128E-05,4.009533E-05
111,2.196754E-06,1.599136E-05,3.66709E-05,4.006624E-05
112,-1082.229,1053.27,426.9455,1569.356
113,194.8451,286.7017,273.0321,441.2584
114,4117.536,1308.966,5751.997,7193.953
115,1535.069,1127.98,1634.97,2510.359
116,-771.8371,768.3732,2507.598,2733.894
117,1210.036,1001.028,1681.904,2301.097
118,1403.706,1178.786,1438.146,2329.848
119,-365.4893,767.6782,704.512,1104.196
120,-442.0658,84.07764,20005.79,20010.85
121,722.6871,246.6026,2879.652,2979.176
122,-725.6482,243.6206,2349.044,2470.613
123,-713.848,308.8508,2120.182,2258.349
124,-1.184456,0.06892352,3.367659,3.570548
